date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2025-06-26,202500,203000,195300,200500,134042,205600,194050,169781.66666666666,162858.33333333334,HOLD,0,,,443060,-6.31
2025-06-27,202000,203500,199100,202500,67622,204600,195590,170833.33333333334,163211.66666666666,HOLD,0,,,443060,-6.31
2025-06-30,203000,209000,201500,205500,91692,204000,196880,172028.33333333334,163589.16666666666,HOLD,0,,,443060,-6.31
2025-07-01,207000,216000,206500,208500,147887,203800,198315,173185,163985,HOLD,0,,,443060,-6.31
2025-07-02,204500,209000,198500,202000,86437,203800,199420,174086.66666666666,164323.33333333334,HOLD,0,,,443060,-6.31
2025-07-03,203000,204000,198900,199000,75616,203500,200205,174925,164690.83333333334,HOLD,0,,,443060,-6.31
2025-07-04,197500,198400,188000,188400,117458,200680,200485,175605,164994.16666666666,HOLD,0,,,443060,-6.31
2025-07-07,184000,191600,182600,188500,56988,197280,201020,176445,165321.66666666666,HOLD,0,,,443060,-6.31
2025-07-08,190600,192100,186200,190000,83942,193580,201270,177238.33333333334,165580.83333333334,HOLD,0,,,443060,-6.31
2025-07-09,190600,198400,187000,195600,81552,192300,201120,178233.33333333334,165850,HOLD,0,,,443060,-6.31
2025-07-10,194200,199600,192800,193400,81461,191180,200935,178991.66666666666,166081.66666666666,HOLD,0,,,443060,-6.31
2025-07-11,193000,194600,187400,188600,117451,191220,200375,179523.33333333334,166257.5,HOLD,0,,,443060,-6.31
2025-07-14,187500,190700,183300,184300,101892,190380,199515,179803.33333333334,166376.66666666666,BUY,9,184300,시장가,443060,-6.31
2025-07-15,183500,183900,174600,179100,171560,188200,198195,180033.33333333334,166410.83333333334,HOLD,0,,,443060,-6.31
2025-07-16,180200,181400,176200,176700,163664,184420,196855,180223.33333333334,166428.33333333334,HOLD,0,,,443060,-6.31
2025-07-17,178400,184700,177500,178800,113512,181500,195445,180423.33333333334,166452.5,HOLD,0,,,443060,-6.31
2025-07-18,180500,182100,176200,178000,89426,179380,193970,180531.66666666666,166435,HOLD,0,,,443060,-6.31
2025-07-21,178600,186300,178500,185100,147926,179540,192800,180963.33333333334,166402.5,HOLD,0,,,443060,-6.31
2025-07-22,185700,189500,184100,186000,142729,180920,191625,181376.66666666666,166392.5,HOLD,0,,,443060,-6.31
2025-07-23,187400,188500,181100,183200,58590,182220,190685,181721.66666666666,166277.5,HOLD,0,,,443060,-6.31
2025-07-24,184700,194000,181300,185200,198103,183500,189920,182188.33333333334,166368.33333333334,HOLD,0,,,443060,-6.31
2025-07-25,188100,197500,184100,197500,183402,187400,189670,182845,166564.16666666666,SELL,9,197500,시장가,443060,-6.31
2025-07-28,203000,203500,190700,192500,115205,188880,189020,183500,166751.66666666666,HOLD,0,,,443060,-6.31
2025-07-29,192500,193300,189300,192000,102033,190080,188195,184155,166939.16666666666,HOLD,0,,,443060,-6.31
2025-07-30,192500,197300,191300,194500,72924,192340,187820,184846.66666666666,167110,HOLD,0,,,443060,-6.31
2025-07-31,198700,207500,192000,204500,193554,196200,188095,185705,167403.33333333334,HOLD,0,,,443060,-6.31
2025-08-01,202000,204500,190200,193000,121462,195300,188325,186261.66666666666,167636.66666666666,HOLD,0,,,443060,-6.31
2025-08-04,189900,197700,187300,196500,65550,196100,188725,186653.33333333334,167870,HOLD,0,,,443060,-6.31
2025-08-05,196900,202000,194500,201500,81420,198000,189300,187181.66666666666,168240,HOLD,0,,,443060,-6.31
2025-08-06,199600,209000,198600,206000,88214,200300,189820,187895,168640,HOLD,0,,,443060,-6.31
2025-08-07,207500,209500,204000,208500,91574,201100,190575,188620,169022.5,HOLD,0,,,443060,-6.31
2025-08-08,207000,212000,202500,205000,127547,203500,191395,189245,169425.83333333334,HOLD,0,,,443060,-6.31
2025-08-11,207000,207000,196500,198100,107790,203820,192085,189768.33333333334,169757.5,HOLD,0,,,443060,-6.31
2025-08-12,196200,202000,193000,193600,79801,202240,192810,190278.33333333334,170046.66666666666,HOLD,0,,,443060,-6.31
2025-08-13,195600,200000,191900,194800,88730,200000,193715,190770,170374.16666666666,HOLD,0,,,443060,-6.31
2025-08-14,194900,199400,194800,196800,88846,197660,194615,191393.33333333334,170660,HOLD,0,,,443060,-6.31
2025-08-18,195100,196700,192100,193900,100843,195440,195410,191885,171062.5,BUY,9,193900,시장가,443060,-6.31
2025-08-19,192400,193500,184000,186900,166183,193200,195500,192320,171427.5,HOLD,0,,,443060,-6.31
2025-08-20,183300,188000,181300,186900,56674,191860,195545,192763.33333333334,171850.83333333334,HOLD,0,,,443060,-6.31
2025-08-21,188500,190300,187500,188100,62378,190520,195790,193076.66666666666,172300,HOLD,0,,,443060,-6.31
2025-08-22,189100,191600,186700,188700,69415,188900,195965,193311.66666666666,172767.5,HOLD,0,,,443060,-6.31
2025-08-25,192000,198200,190500,197600,127736,189640,195970,193743.33333333334,173333.33333333334,HOLD,0,,,443060,-6.31
2025-08-26,200500,201000,189700,199400,157333,192140,196315,194071.66666666666,173939.16666666666,HOLD,0,,,443060,-6.31
2025-08-27,198700,210000,197300,209000,272517,196560,197165,194558.33333333334,174570.83333333334,HOLD,0,,,443060,-6.31
2025-08-28,206500,215000,200500,212000,161005,201340,198040,195093.33333333334,175166.66666666666,HOLD,0,,,443060,-6.31
2025-08-29,211500,217500,209000,213000,118401,206200,198465,195588.33333333334,175733.33333333334,SELL,9,213000,시장가,443060,-6.31
2025-09-01,213000,214000,203000,204000,97222,207480,199015,195941.66666666666,176234.16666666666,HOLD,0,,,443060,-6.31
2025-09-02,205000,208500,201500,206500,48288,208900,199515,196420,176746.66666666666,HOLD,0,,,443060,-6.31
2025-09-03,204000,209000,201500,202500,65051,207600,199565,196711.66666666666,177281.66666666666,HOLD,0,,,443060,-6.31
2025-09-04,200500,207500,200000,204500,95530,206100,199490,196810,177820.83333333334,HOLD,0,,,443060,-6.31
2025-09-05,203500,220000,202000,220000,221488,207500,200065,197191.66666666666,178490,HOLD,0,,,443060,-6.31
2025-09-08,222500,224000,216500,220000,82164,210700,200815,197528.33333333334,179134.16666666666,HOLD,0,,,443060,-6.31
2025-09-09,221000,223000,213500,215000,109216,212400,201660,197753.33333333334,179694.16666666666,HOLD,0,,,443060,-6.31
2025-09-10,214000,221000,214000,217500,52093,215400,202855,197953.33333333334,180210.83333333334,HOLD,0,,,443060,-6.31
2025-09-11,219000,219500,215000,219500,45635,218400,204090,198220,180797.5,HOLD,0,,,443060,-6.31
2025-09-12,219500,227500,211500,215000,78982,217400,205000,198353.33333333334,181395,HOLD,0,,,443060,-6.31
2025-09-15,211000,214000,208000,209500,75553,215300,205780,198386.66666666666,181951.66666666666,HOLD,0,,,443060,-6.31
2025-09-16,210000,215000,209500,210500,52899,214400,206960,198420,182533.33333333334,HOLD,0,,,443060,-6.31
2025-09-17,215000,215000,208500,211000,71759,213100,208165,198445,183087.5,HOLD,0,,,443060,-6.31
2025-09-18,211000,213000,207250,210000,77372,211200,209260,198578.33333333334,183655,HOLD,0,,,443060,-6.31
2025-09-22,209000,210500,202500,203500,91169,208900,210000,198628.33333333334,184205,BUY,9,203500,시장가,443060,-6.31
2025-09-23,203000,207000,202000,206000,50942,208200,210420,198686.66666666666,184760,HOLD,0,,,443060,-6.31
2025-09-24,207000,212500,204500,210500,99918,208200,210975,198770,185399.16666666666,HOLD,0,,,443060,-6.31
2025-09-25,212000,218500,210000,215000,103178,209000,211275,198878.33333333334,186031.66666666666,SELL,9,215000,시장가,443060,-6.31
2025-09-26,215000,215500,202500,203500,68027,207700,210850,198903.33333333334,186495,HOLD,0,,,443060,-6.31
2025-09-29,205500,207000,201000,205000,42050,208000,210450,199003.33333333334,186964.16666666666,HOLD,0,,,443060,-6.31
2025-09-30,203500,211000,202500,210000,90101,208800,210750,199363.33333333334,187484.16666666666,HOLD,0,,,443060,-6.31
2025-10-01,210000,225000,209500,221000,198529,210900,211475,199905,188175,HOLD,0,,,443060,-6.31
2025-10-02,220500,226500,213500,225000,112788,212900,212600,200488.33333333334,188863.33333333334,HOLD,0,,,443060,-6.31
2025-10-10,221500,229500,216000,224500,74921,217100,213600,200970,189601.66666666666,HOLD,0,,,443060,-6.31
2025-10-13,223000,240000,220000,239500,185551,224000,214575,201738.33333333334,190365,HOLD,0,,,443060,-6.31
2025-10-14,236500,247500,228000,232500,169178,228500,215200,202470,190996.66666666666,HOLD,0,,,443060,-6.31
2025-10-15,233000,238500,232000,234000,55429,231100,216150,203298.33333333334,191550.83333333334,BUY,37,234000,시장가,443060,-6.31
2025-10-16,235000,238000,227000,232000,76684,232500,216875,204180,192106.66666666666,HOLD,0,,,443060,-6.31
2025-10-17,233000,233000,226500,228000,92284,233200,217300,205035,192629.16666666666,HOLD,0,,,443060,-6.31
2025-10-20,228000,230000,223000,228000,70326,230900,217950,205855,193139.16666666666,HOLD,0,,,443060,-6.31
2025-10-21,227000,246500,227000,242000,165341,232800,219575,206921.66666666666,193726.66666666666,HOLD,0,,,443060,-6.31
2025-10-22,248000,248500,238500,247000,77970,235400,221400,207953.33333333334,194458.33333333334,HOLD,0,,,443060,-6.31
2025-10-23,241500,246000,232000,236000,123034,236200,222650,208786.66666666666,195081.66666666666,HOLD,0,,,443060,-6.31
2025-10-24,238500,245000,236500,241000,64712,238800,224200,209750,195735.83333333334,HOLD,0,,,443060,-6.31
2025-10-27,246000,252000,243500,250500,77135,243300,226550,210838.33333333334,196513.33333333334,HOLD,0,,,443060,-6.31
2025-10-28,250500,255000,249000,253000,98552,245500,228900,211763.33333333334,197304.16666666666,SELL,37,253000,시장가,443060,-6.31
2025-10-29,257000,257000,239000,246000,113614,245300,230675,212655,198077.5,HOLD,0,,,443060,-6.31
2025-10-30,246500,255500,243000,244500,104025,247000,232150,213530,198842.5,HOLD,0,,,443060,-6.31
2025-10-31,242500,243500,235000,240500,143548,246900,234000,214296.66666666666,199571.66666666666,HOLD,0,,,443060,-6.31
2025-11-03,241500,250000,239500,241500,100396,245100,235825,214913.33333333334,200309.16666666666,HOLD,0,,,443060,-6.31
2025-11-04,243000,248000,237500,245000,95914,243500,237575,215780,201020.83333333334,HOLD,0,,,443060,-6.31
2025-11-05,243000,243000,225500,234000,112509,241100,238225,216405,201529.16666666666,BUY,37,234000,시장가,443060,-6.31
